ID,smiles
CHEMBL262020,CCCOC1C(OC2C(CCN3C(=O)c4ccccc4C3=O)CC(C)C(=O)C=CC(C)=CC(COC3OC(C)C(O)C(OC)C3OC)C(CC)OC(=O)CC(O)C2C)OC(C)C(O)C1[NH+](C)C
CHEMBL262027,CCC(C)C1NC(=O)C(CCC[NH+]=C(N)N)NC(=O)CNC(=O)CNC(=O)C(C2CCCCC2)NC(=O)CCSSCC(C(N)=O)NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)CC)NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(CC(=O)[O-])NC1=O
CHEMBL262032,CCCCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C([NH2+]C)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(OC5OC(CO)C(O)C(O)C5O)cc(O)cc4C(C(=O)NCCC[NH+](C)C)NC3=O)OC(C(=O)NCCC[NH+](C)C)C(O)C2O)cc1
CHEMBL262052,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)CC)C2O)C2(C)CC(C)=C(O2)C(C)C(O)C1(C)OC
CHEMBL262054,COC1C=CC=C(C)C(=O)NC2=CC(=O)C(NCCCCCOc3ccc4c(=O)cc(N5CCOCC5)oc4c3)=C(CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O)C2=O
CHEMBL262066,CC(C)(C)C1NC(=O)C(CC(=O)NO)CCCCCCCCCNC1=O
CHEMBL262109,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(O)NC(=O)C2C(O)CCN2C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O
CHEMBL262117,CC=C1NC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CCCC[NH3+])NC(=O)C(CC(=O)[O-])NC(=O)C(CC[NH3+])NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)[O-])NC1=O
CHEMBL262130,CCC1OC(=O)C(C)=CC(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCc3ccc(F)cc3)C(=O)OC12C
CHEMBL262133,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)O)C(C)OC(=O)C2Cc3ccccc3CN2C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
CHEMBL262134,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)O)C(C)OC(=O)C(Cc2ccc(O)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C(C)C)OC(=O)CC1O
CHEMBL262142,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C([NH+](C)C)C2O)C(CCOc2cc(Cl)cc(Cl)c2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
CHEMBL262160,CCC(NC(C)=O)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CC(=O)[O-])C(=O)NC1CCC(=O)NCCC(=O)NC(=O)CCC(C(=O)N2CCCC2C(=O)NC(C)C(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCC[NH+]=C(N)N)NC1=O
CHEMBL262188,[NH3+]CCCCCC(NC(=O)C1CCCCC(C(=O)NC(CCCC[NH3+])C(=O)[O-])NC(=O)C(CC(=O)[O-])NC(=O)C(CO)NC(=O)c2nccnc2C(=O)NC(CO)C(=O)NC(CC(=O)[O-])C(=O)N1)C(=O)[O-]
CHEMBL262191,C[NH2+]C(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)NC(=O)C(CCCC[NH3+])NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C([NH3+])CC(C)C)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)([NH3+])C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2O)Oc2ccc(cc2Cl)C1O
CHEMBL262220,CC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNC(=O)C([NH3+])CCCC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC[NH3+])NC1=O)C(C)O
CHEMBL262230,C[NH2+]C(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)c(C[NH2+]CCCCCC[NH+](C)C)c(O)c4-c4cc3ccc4O)C(OC3CC(C)([NH2+]Cc4cccc(C=Cc5ccc(Cl)cc5)c4)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2O)Oc2ccc(cc2Cl)C1O
CHEMBL262245,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(NC(=O)C[NH3+])C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262258,CC(C)[NH2+]Cc1ccc(CC2C(=O)NC(C(C)O)C(=O)NC(Cc3ccc(O)cc3I)C(=O)NC3CCCCCCNC(=O)CCC(NC(=O)C(Cc4ccccc4)NC(=O)C(CCCC[NH3+])NC(=O)C([NH3+])CSSCC(C(N)=O)NC(=O)C(CO)NC3=O)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)N2C)cc1
CHEMBL262259,NC(=[NH2+])c1ccc(CC2NC(=O)C(Cc3ccc(O)cc3)NC(=O)CSCC(C(=O)NC(CCCC[NH3+])C(=O)NCC(=O)NC(CSCC(=O)CC(=O)NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)NCC(=O)NC(C[S-])C(=O)[O-])C(=O)NCC(=O)NCC(=O)C3CSC45SCC(NC(=O)CNC(=O)C(CSCC(=O)CC(=O)NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)NCC(=O)NC(C[S-])C(=O)[O-])NC(=O)CNC(=O)C(CCCC[NH3+])NC(=O)C6CSCC(=O)NC(Cc7ccc(O)cc7)C(=O)NC(Cc7ccc(C(N)=[NH2+])cc7)C(=O)NCC(=O)NC(CC(=O)[O-])C(=O)N6)C(=O)N4CC(=O)N35)NC(=O)C(CC(=O)[O-])NC(=O)CNC2=O)cc1
CHEMBL262268,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)(c3ccccn3)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C[NH2+]C(C)C(O)C1(C)O
CHEMBL262284,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCC=Cc4cccc(F)c4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262285,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)C(CO)NC(=O)CCCOc2ccc(C(=O)c3ccccc3)cc2)C(C)O)CSC(=O)C(CCSC)NC1=O
CHEMBL262289,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC(=O)c5ccccc5)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
CHEMBL262294,COC(=O)C1C(O)CC2(O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC#Cc3ccc(cc3)-c3ccc(cc3)C#CC=CC(OC3OC(C)C(O)C([NH3+])C3O)CC1O2
CHEMBL262317,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(OC(=O)NN(C)CCc2ccc(-c3ncccn3)cc2F)CC(C)C(=O)C(C)C2NC(=O)OC12C
CHEMBL262368,COc1ccc(CC2NC(=O)C=CCC(C(C)C(O)C(Cl)c3ccccc3)OC(=O)C(CC(C)C)OC(=O)C3(CC3)CNC2=O)cc1Cl
CHEMBL262382,CSCCC1NC(=O)C(Cc2ccc(OP(=O)([O-])[O-])cc2)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C([NH3+])CCC(=O)[O-])CCCCNC(=O)NCC(=O)CC(C(=O)NC(CC(C)C)C(=O)[O-])NC1=O
CHEMBL262393,COC(=O)C(=O)OC1CCC(C)=CCCC2(C)C(CCC2C(C)CCCC(C)C)c2ccc(cc2C(=O)[O-])C1
CHEMBL262396,NC(=O)CC1NC(=O)C(N)C(O)c2ccc(c(Cl)c2)Oc2cc3cc(c2O)Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)NCCCCCCCCCC[NH3+])NC2=O
CHEMBL262406,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCc4nc(-c5cccc(C)c5)c[nH]4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262407,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC(C)=O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2
CHEMBL262423,CCOc1ccc(CC2NC(=O)CC3(CCCCC3)SSCC(C(=O)N3CCCC3C(=O)NC(CCC[NH+]=C(N)N)C(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(Cc3ccccc3)NC2=O)cc1
CHEMBL262424,CC(C)CC1NC(=O)C(NC(=O)C(Cc2ccccc2)NC(=O)CCC[NH3+])CCCCNC(=O)CC(C(N)=O)NC(=O)C(CCC[NH+]=C(N)N)NC1=O
CHEMBL262436,CNC(=O)CC1NC(=O)c2csc(n2)-c2ccc(-c3nc(C(=O)NC(CCC(=O)[O-])C(=O)NCCCCCC(=O)[O-])cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)C(C(C)C)NC(=O)c2nc1sc2C
CHEMBL262437,CCCCC(=O)NC1CC(=O)NCCCCC(C(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C2(CCc3cc(Cl)ccc3C2)NC1=O
CHEMBL262482,CCOc1ccc(CC2NC(=O)CC3(CCC(C)CC3)SSCC(C(=O)N3CCCC3C(=O)NC(CCC[NH+]=C(N)N)C(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(Cc3ccccc3)NC2=O)cc1
CHEMBL262492,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCC=Cc4ccc(Br)cc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262498,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC(O)C3(O)COC4C(O)C(C)=CC(C(=O)O1)C43O)O2
CHEMBL262499,CCOc1ccc(CC2NC(=O)CC3(CCCCC3)SSCC(C(=O)N3CCCC3C(=O)NC(CCCC[NH3+])C(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(Cc3ccccc3)NC2=O)cc1
CHEMBL262523,Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCC[NH+]3CCCN(C(=O)CCCC(=O)N4CCCN(C(=O)OC(C)(C)C)CCN(C(=O)OC(C)(C)C)CCCN(C(=O)OC(C)(C)C)CC4)CCN(C(=O)OC(C)(C)C)CCCN(C(=O)OC(C)(C)C)CC3)O2)c(=O)[nH]c1=O
CHEMBL262525,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)[NH+](C)CC2CCCN2C(=O)C(C)O)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
CHEMBL262533,CC(O)C(NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C1CCCN1C(=O)C1CSSC2(CCCCC2)CC(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(N)=O
CHEMBL262546,CC(C)(C)OC(=O)N1CCCN(C(=O)OC(C)(C)C)CCN(C(=O)OC(C)(C)C)CCCN(C(=O)CCCC(=O)N2CCCN(C(=O)OC(C)(C)C)CCN(C(=O)OC(C)(C)C)CCCN(C(=O)OC(C)(C)C)CC2)CC1
CHEMBL262549,CN1C(=O)C(CCCCNC(=O)c2ccc(NNC(=O)OC(C)(C)C)nc2)NC(=O)c2cccc(c2)CNC(=O)C(CC(=O)[O-])NC(=O)CNC(=O)C1CCC[NH+]=C(N)N
CHEMBL262552,CN(Cc1cn(-c2ccccc2)c2ccccc12)C1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3OC3OC(C(=O)NCCC[NH+](C)C)C(O)C(O)C3NCc3cn(-c5ccccc5)c5ccccc35)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(OC2OC(CO)C(O)C(O)C2O)cc(O)cc1C(C(=O)NCCC[NH+](C)C)NC3=O
CHEMBL262586,[NH3+]C1Cc2ccc(c(Cl)c2)Oc2cc3cc(c2[O-])Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC(=O)C(c3cc(O)cc(Oc4cc(C5NC(=S)N(c6ccccc6)C5=O)ccc4O)c3)NC1=O)c1ccc(O)c(c1)-c1c(cc(O)c(C[NH2+]C3C4CC5CC(C4)CC3C5)c1O)C(C(=O)[O-])NC2=O
CHEMBL262667,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCC=Cc4ccccc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262669,CCOc1cc(COCC2OC(OC3C(CO)OC(Oc4ccc(CC5NC(=O)C(C(C)c6ccccc6)NC(=O)CNC(=O)C(CO)NC(=O)C(C(O)C6C[NH+]=C(N)N6C6OC(CO)C(O)C(O)C6O)NC(=O)C(C(O)C6C[NH+]=C(N)N6)NC5=O)cc4)C(O)C3O)C(O)C(O)C2O)ccc1OC
CHEMBL262680,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C([NH+](C)C)C2O)C(CCOc2ncnc3ccccc23)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
CHEMBL262696,CC1OC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)OC(=O)C(C)N(C)C(=O)C(C)OC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)OC(=O)C(C)N(C)C1=O
CHEMBL262698,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Oc4ccccc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262703,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)NCC(=O)NC(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)NCC(=O)NC(C(C)C)C(=O)OC2C)c(N)c1=O
CHEMBL262717,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCNC(=O)OCc2oc(=O)oc2C)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(=O)[O-])NC(=O)C(CC[NH3+])NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)[O-])NC1=O
CHEMBL262718,COCC(C(=O)OC1CC=CC=CC(=O)OC(C(C)C(O)C(C)CCC(OC(=O)C(C)[NH+](C)C)C(C)C(OC(C)=O)C(C)CCO)CC=CC(OC)CC(C)CC=CC(OC)CCC(C)C(O)C1C)N(C)C
CHEMBL262746,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C([NH3+])Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCC[NH3+])C(=O)NC(C(C)O)C(=O)N1
CHEMBL262753,COc1ccc(CC2NC(=O)CCSSCC(C(=O)N3CCCC3C(=O)NC(CCC[NH+]=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(Cc3ccccc3)NC2=O)cc1
CHEMBL262755,CCC(C)C1NC(=O)CC2(CCCCC2)SSCC(C(=O)N2CCCC2C(=O)NC(CCC[NH+]=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(Cc2ccccc2)NC1=O
CHEMBL262777,C[NH2+]C(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)([NH3+])C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
CHEMBL262778,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCC(=O)N(C)CCc4ccccc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262789,CCOc1ccc(CC2NC(=O)CC3(CCCCC3)SSCC(C(=O)N3CCCC3C(=O)NC(CCC[NH+]=C(N)N)C(=O)NCCNC(=O)C([NH3+])CCC[NH+]=C(N)N)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(Cc3ccccc3)NC2=O)cc1
CHEMBL262808,COC1C=CC=C(C)C(=O)NC2=CC3=NC([NH+]=C(N)N4CCC(C)CC4)=NC3=C(CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O)C2=O
CHEMBL262809,CCCC1(CCC)CNC(=O)C(Cc2ccc(OC)c(Cl)c2)NC(=O)C=CCC(C(C)C2OC2c2ccccc2)OC(=O)C(CC(C)C)OC1=O
CHEMBL262821,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)OC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CCOC)C(O)C8OC)OC7C6O3)C5O4
CHEMBL262828,COC(C)=C1NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc([O-])c(-c3nc(C(=O)NC(C)C(=O)NCc4ccc(CP(=O)([O-])O)cc4)cs3)nc2-c2csc(n2)C2COC(=O)c3c4c5c(cccc5n3O)COC(=O)C(OC3CC(C)(O)C([NH+](C)C)C(C)O3)C(OC4)C(NC(=O)c3csc1n3)c1nc(cs1)C(=O)N2
CHEMBL262839,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C([NH+](C)C)C2O)C(CC[NH+]2CC(C)CC(C)C2)CC(C)C(=NOCCCOc2ccc3ncccc3c2)C=CC(C)=CC1COC1CC(C)C(O)C(OC)C1OC
CHEMBL262841,C=C1CC2CC=CC(=O)OC3C(C)C(CC=Cc4nc(co4)C4CC(O)CC(CC(C1)O2)O4)OC(C(C)=CC(CO)NC(=O)CC1(O)CC(OC)CC(C(O)C=C(C)C=CC(CC=CBr)OC)O1)C3C
CHEMBL262844,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCC(=O)Nc4cccc(C(F)(F)F)c4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262897,CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)O)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
CHEMBL262898,COCC(C(=O)OC1C(C)CCC(OC)C(C)=CCC(C)CC(OC)C=CCC(C(C)C(O)C(C)CCC(OC(=O)C(C)[NH+](C)C)C(C)C(OC(C)=O)C(C)C=CN(C)C=O)OC(=O)C=CC=CCC(O)C1C)N(C)C
CHEMBL262910,C=C(NC(=O)C(=C)NC(=O)c1ccc2c(n1)-c1coc(n1)C(=C)NC(=O)C(=C)NC(=O)c1nc(oc1C)C(=C)NC(=O)C(C(C)(C)O)NC(=O)C(=C)NC(=O)c1nc(oc1C)C(=CC)NC(=O)C(C(C)O)NC(=O)c1csc-2n1)C(N)=O
CHEMBL262912,CNC(=O)CC1NC(=O)c2csc(n2)-c2ccc(-c3nc(C(=O)NCC(O)CO)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)C(C(C)C)NC(=O)c2nc1sc2C
CHEMBL262951,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C([NH+](C)C)C2O)C(CCOc2ccc(OC)cc2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
CHEMBL262952,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)N3CCOCC3)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)CCCCC=C1C
CHEMBL262960,CC(C)CC1OC(=O)C(C)(C)CNC(=O)C(Cc2ccc(N)c(Cl)c2)NC(=O)C=CCC(C(C)C=Cc2ccccc2)OC1=O
CHEMBL262971,NC1=[NH+]C(NC(=O)Nc2ccc(Cl)c(Cl)c2)CC(C2NC(=O)C(=CNC(=O)Nc3ccc(Cl)c(Cl)c3)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)CC([NH3+])CCC[NH3+])CNC2=O)N1
CHEMBL262985,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C([NH+](C)C)C2O)C(CC[NH+]2CCCCCCC2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(O)C1OC
CHEMBL262988,CC(C)CC1NC(=O)C(CC(C(=O)[O-])C(=O)[O-])NC(=O)CSCC(C(N)=O)NC(=O)CCCCNC(=O)C(CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)C(Cc2ccc(O)c(N)c2)NC1=O
CHEMBL262995,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCc4nc(-c5cccc(F)c5)c[nH]4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262997,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OC(=S)N(C)C(=O)CCC(=O)OC)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL262998,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(O)NC(=O)C2C(O)CCN2C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c2ccc([O-])c([N+](=O)[O-])c2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O
CHEMBL263007,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(NC(=O)C([NH3+])Cc4ccccc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL263032,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(OCCCc4ccccc4)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
CHEMBL263049,C=C(NC(=O)c1csc(-c2nc3c(cc2O)-c2nc(cs2)C(=O)NC(C(C)O)C(=O)NC(=C(C)OC)c2nc(cs2)C(=O)NC2c4nc(cs4)C(=O)NC(COC(=O)c4c5c6c(cccc6n4O)COC(=O)C(OC4CC(C)(O)C([NH+](C)C)C(C)O4)C2OC5)c2nc-3cs2)n1)C(N)=O
CHEMBL263090,NC(=O)CNC(=O)C(CCC[NH3+])NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CC2CCCCC2)C(=O)NC(CC(N)=O)C(=O)N1
CHEMBL263150,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C(O)C1(C)O
CHEMBL263170,CNC(=O)CC1NC(=O)c2csc(n2)-c2ccc(-c3nc(C(=O)NC(CC(=O)[O-])C(=O)NCCCCCC(=O)[O-])cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)C(C(C)C)NC(=O)c2nc1sc2C
CHEMBL263178,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C2OC(=O)CC(C)CCC=CCOC(=O)NC(C=C(C)C)C(O)C(=O)OC3CC2(O)C(C)(C)C1=C3C
CHEMBL263194,COc1ccc(CC2CNC(=O)CCC(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(Cc3ccccc3)C(=O)N2)cc1
CHEMBL263203,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(OC)CC(C)C(=NOCC[NH2+]CCCOCCOCCOCCCNc2ccc(Oc3ccccc3)cc2)C(C)C(O)C1(C)O
CHEMBL263218,CCC1CC(C)C2(NC1=O)OC(CC(O)C(C)CCCCCC(C)C1CCCCCC(O)C(C)C(O)C(CCC(C)=O)C(=O)NC(C(C)C)C(=O)NC(Cc3ccccc3)C(=O)N3CCCC(N3)C(=O)O1)C(C)C(O)C2C
CHEMBL263235,CC(C)Oc1ccc(CC2NC(=O)CC3(CCCCC3)SSCC(C(=O)N3CCCC3C(=O)NC(CCC[NH+]=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(Cc3ccccc3)NC2=O)cc1
