id,smiles
1478,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O)C(C)C
1479,CNC(=O)C(Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2cccc(O)c2)C(CC(C)C)C1=O
67,CCC(NC(=O)C(C)NC)C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2C(C)=O
1484,O=C(C=Cc1ccc(Sc2ccccc2OC2CCNCC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
69,CC(C)CC(NC(=N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCCc4ccc(C(=O)O)cc4)c(Cl)c3Cl)nn2C)CC1
1446,COCCOCCNC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3cc(Cl)ccc32)C1c1cccc(Cl)c1F
1471,Nc1cccc(-c2cc(C(=O)O)c(-c3cccc(Cl)c3)n2-c2cccc(Cl)c2F)c1
435,CNC(C)C(=O)NC(C(=O)N1CCC2NCC(c3c[nH]c4cc(F)ccc34)C21)C(C)C
1328,CNC(C)C(=O)NC(C(=O)N1CCC2CCC(NC(=O)C(c3ccccc3)c3ccccc3)C21)C(C)(C)C
434,Cn1cc(C(=O)C(=O)N2CCN(C(=O)c3ccccc3)CC2)c2ccccc21
411,O=C(O)C(Cc1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
410,CCCCN(C(=O)Cc1ccc(OC)cc1)C(C(=O)NCc1ccccc1)c1ccc2cc(OCC(=O)OC(C)(C)C)ccc2c1
2243,Cc1ccc(C(=O)Nc2ccc3[nH]c(CN4CCCCC4)nc3c2)cc1C
2242,O=C(Nc1ccc2[nH]c(CN3CCCCC3)nc2c1)c1ccc(Cl)c(Cl)c1
407,O=C(NCC(NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2)C(=O)O)c1c[nH]cn1
2241,COC(=O)c1ccc(C(=O)Nc2ccc3[nH]c(CN4CCCCC4)nc3c2)cc1
404,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1ccc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
401,O=S(=O)(c1cc(Cl)cc(Cl)c1O)N(Cc1ccc(F)cc1)Cc1cccc(-c2ccc(Cl)cc2)c1
400,CCOc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12
2239,Cc1nc(F)ccc1-c1cc(C(=O)NCc2ccc(Cl)c(Cl)c2)ccc1Cn1ccn(C)c1=N
395,CC(=O)N1CCC(Nc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
2238,Cc1nc(F)ccc1-c1cc(Cn2ccn(C)c2=N)cc(C(=O)NCc2ccc(Cl)c(Cl)c2)c1
388,CC(C)c1cn(C(=O)NCC(NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc(Cl)cc2)C3)C(=O)O)nn1
387,CNC(=O)c1cc(OC)c(OC(C)C(=O)N2CCN(c3nccc4[nH]ccc34)CC2C)cn1
386,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2cccc(C)c2n1
1646,Cc1noc(C)c1-c1ccc(OCCN2CCNCC2)c(S(=O)(=O)NC2CCCC2)c1
1647,Cc1noc(C)c1-c1ccc(OCCCN2CCOCC2)c(S(=O)(=O)NC2CCCC2)c1
363,O=C(O)C1CCC(Nc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
2227,O=c1[nH]c(=O)n(CC2CCCO2)c2nccc(-c3ccco3)c12
2228,Cn1c(=O)[nH]c(=O)c2c1[nH]c(=NCCO)n2Cc1cccc2ccccc12
88,CC(c1ccc(Cl)cc1N)N1C(=O)c2cc(I)ccc2N(CCCCC(=O)O)C(=O)C1c1ccc(Cl)cc1
87,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cc(F)ccc12
366,NC(=O)c1nc(CC2CCCCC2)n(-c2cccc(Cl)c2F)c1-c1ccc(F)c(Cl)c1
2244,O=C(Nc1ccc2[nH]c(CN3CCCCC3)nc2c1)c1ccc(Cl)cc1
369,O=C(NCC(NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C2)C(=O)O)c1cccs1
85,O=C(C=Cc1ccc(Sc2ccccc2OCc2ccccc2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
376,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O)C(C)OC
83,CC1CCC(Oc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
381,CC(=O)Oc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12
382,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(F)ccc(F)c12
82,CCC(N)C(=O)NC1CCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
373,Cc1cccc(-c2nc(C(N)=O)c(-c3cccc(Cl)c3)n2-c2cc(Cl)ccc2C)c1
1540,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(Br)cc(F)cc12
413,N#CC1=C(c2cc(Cl)cc(Cl)c2)C(=O)N2CCCC12Cc1ccc(C#N)cc1
2245,COc1ccc(C(=O)Nc2ccc3[nH]c(CN4CCCCC4)nc3c2)cc1
1548,COc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12
1550,CCC(NC)C(=O)NC1C(=O)N2C(CCC1CCO)CCC2C(=O)NC(c1ccccc1)c1ccccc1
1551,Cc1c(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)cccc1-c1ccn[nH]1
433,CC(C)(C)OC(=O)N(CCc1cn(C(=O)OC(C)(C)C)c2ccccc12)c1ccc(Nc2ccncc2)cc1
1555,CC(C)(C)c1ccc2c(c1)C(=O)N(C(C(=O)O)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2
1557,CC(C)CC1NC(C(=O)N(C)C)C(c2ccc(Cl)cc2)C12C(=O)Nc1cc(Cl)ccc12
1559,COCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1
1429,OCc1cc(Nc2ccc(NCCc3c[nH]c4cc(F)ccc34)cc2)ccn1
1566,CN(C)c1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C=O)cc2n1
1567,COc1ccccc1Sc1ccc(-c2ccnc(N3CCC(O)C3)c2)cc1C(F)(F)F
1568,CS(=O)(=O)c1ccc(CN(Cc2cccc(CNS(=O)(=O)c3cc(Cl)cc(Cl)c3O)c2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1
1569,COc1ccccc1Sc1ccc(-c2ccnc(N3CCCC3CO)c2)cc1C(F)(F)F
1578,CC(Oc1cccc2ncccc12)C(=O)N1CCN(C(=O)c2ccccc2)CC1C
1582,CC(N)C(=O)Nc1nc(COC2Cc3ccccc3C2)c(Cc2ccccc2)s1
1584,CCCCOc1cccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
1585,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)C(=Cc2ccc(Br)cc2)SC1=S
429,CCC(N)C(=O)NC1C(=O)N2C(CCC1CNC(C)=O)CCC2C(=O)NC(c1ccccc1)c1ccccc1
416,CC(C)CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
419,N#Cc1cccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
420,CNC(C)C(=O)NC1CCCC2SCC(C(=O)Nc3cc(C)nn3-c3ccccc3)N2C1=O
424,Clc1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1
426,Cc1c(NCCc2c[nH]c3ccccc23)ccc(Nc2ccnc(CO)c2)c1C
427,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cccc(Cl)c12
414,CCOc1cc(Nc2ccnc(CO)c2)ccc1NCCc1c[nH]c2cc(OC)ccc12
1603,CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1601,CCC(N)C(=O)NC1C(=O)N2C(CCC1CO)CCC2C(=O)NC(c1ccccc1)c1ccccc1
1600,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O)C(C)(C)C
1595,CC(C)NC(=O)c1cc(Cl)c(O)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2cccc(-c3ccc(Cl)cc3)c2)c1
428,COc1cc(Nc2ccnc(CO)c2)ccc1NCCc1c[nH]c2ccccc12
1590,O=C(O)C1CCC(CNc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
1587,Cc1ccc(Cl)cc1-n1c(CC(C)(C)C)nc(-c2nn[nH]n2)c1-c1ccc(F)c(Cl)c1
1602,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2
1563,Cc1cccc(-c2nc(C(=O)O)c(-c3cc(Cl)ccc3O)n2-c2cc(Cl)ccc2C)c1
450,CCCCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
1426,Cc1cccc(C(=O)N2CCc3c(cc(C)c(C(=O)NC(CNC(=O)c4cccs4)C(=O)O)c3C)C2)c1
1270,CCOC(=O)C1CCC(Nc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
1266,CC(C)(C)NC(=O)C1C(c2ccc(Cl)c(Cl)c2)OC2(C(=O)c3ccccc3C2=O)C1C(=O)O
1265,CNc1nc(NCc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)c2ccccc2n1
1263,CNC(C)C(=O)NC(C(=O)N1CCC2CCC(NC(=O)c3cccc4ccccc34)C21)C(C)(C)C
1262,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12
1261,CNC(C)C(=O)NC(C(=O)N1CCCC1c1cc(Oc2ccc(F)cc2)ccn1)C1CCCCC1
461,O=C(O)C1CCC(Oc2ccccc2Sc2ccc(C=CC(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)CC1
462,CNc1nc(NCc2ccc(NC(=O)c3ccc(C#N)cc3)cc2)c2ccccc2n1
1256,CC(C)n1cc(C(=O)NCC(NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc(Cl)cc2)C3)C(=O)O)nn1
1253,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
1251,CC(N)c1nc(C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)co1
1249,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1
45,CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(O)C3)ncn2)cc1C(F)(F)F
1244,COCCOCCN1C(=O)C(c2ccc(Cl)cc2)N(C(C)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21
1257,CCOc1cccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
1242,Cc1cccc(-c2nc(C(=O)O)c(-c3cccc(Cl)c3)n2-c2cc(Cl)ccc2C)n1
1275,CN(C)c1cccc(-c2cc(C(=O)O)c(-c3cccc(Cl)c3)n2-c2cccc(Cl)c2F)c1
1279,N=C(N)NC(C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(O)cc3Cl)n[nH]2)CC1)C1CCCCC1
1303,COc1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)coc2c1
1302,COC(=O)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)cc(C(=O)OC)n1
1301,CNC(C)C(=O)NC1CN(C(=O)CC(C)C)CCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
1295,CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCCC(CO)C3)ncn2)cc1C(F)(F)F
1294,COc1c(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cccc1-c1ccc(Cl)cc1
1293,Cc1cc2c(c(C)c1C(=O)NC(CNC(=O)c1cccs1)C(=O)O)CCN(C(=O)c1cccc(Cl)c1)C2
1277,CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C)cc2n1
1292,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
1288,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cc(F)cc(F)c12
1287,COc1ccccc1Sc1ccc(-c2ccnc(N3CCCC3C(=O)O)c2)cc1C(F)(F)F
1286,CC(Oc1cccc2nccnc12)C(=O)N1CCN(C(=O)c2ccccc2)CC1C
1283,CNC(C)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1
51,CCC(NC)C(=O)NC1C(=O)N2C(CCC1CCN)CCC2C(=O)NC(c1ccccc1)c1ccccc1
50,CN(C)CCCC(O)(c1ccccc1)c1cccc(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)c1
54,COc1ccc(Cl)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12
1306,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(Cl)cccc12
1240,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(-c2cccc3ccccc23)cs1)C(C)(C)C
1237,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc(Cc2ccccc2)c(O)c(O)c1O
1189,CNC(C)C(=O)NC(C(=O)N1CCC2CCC(NC(=O)c3ccc(C)c4ccccc34)C21)C(C)(C)C
1186,CNC(C)C(=O)NC(C(=O)N1CCC2CCC(NC(=O)c3ccc4ccccc4c3)C21)C(C)(C)C
1183,CNC(=O)C(Cc1ccc2ccccc2c1)N1CC(=O)N(Cc2ccc(Br)cc2)C(CC(C)C)C1=O
1182,CC(O)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1
1181,CCC(NC)C(=O)NC1CCCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
1179,CCNC(=S)NCC1CCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)C1NC(=O)C(N)CC
1194,CC(Oc1cccc2nc(N(C)C)ccc12)C(=O)N1CCN(C(=O)c2ccccc2)CC1C
1177,O=C(O)c1nc(-c2ccccc2)n(-c2ccc(F)c(Cl)c2)c1-c1cccc(Cl)c1
471,O=C1Nc2cc(Cl)ccc2C1(Cc1cccc(Cl)c1)Nc1c(F)cccc1F
472,CCC(N)C(=O)NC1C(=O)N2C(CCC1CN)CCC2C(=O)NC(c1ccccc1)c1ccccc1
1173,CCC(N)C(=O)NC1C(=O)N2C(CCC1CNC(N)=S)CCC2C(=O)NC(c1ccccc1)c1ccccc1
1172,CCC(N)C(=O)NC1C(=O)N2C(CCC1COC(C)=O)CCC2C(=O)NC(c1ccccc1)c1ccccc1
1170,COc1ccc2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c2c1
1168,N#Cc1ccccc1Cc1cccc(C(=O)Nc2ccc(C(=O)O)cc2Cc2ccc(F)cc2)c1
1176,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(F)cccc12
1238,O=C(O)C(c1ccc(Br)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
1196,CNC(=O)c1cc(OC)c(OC(C)C(=O)N2CCN(c3n[nH]c4ccccc34)CC2C)cn1
1198,O=C(O)C(c1ccc(O)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
44,CCOC(=O)c1nc(-c2cccc(C)c2)n(-c2cc(Cl)ccc2C)c1-c1cccc(Cl)c1
1233,CC(C)c1cc(C(=O)NCC(NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc(Cl)cc2)C3)C(=O)O)[nH]n1
1232,NC(=O)Cc1ccc(Cl)c(F)c1-n1c(C2CCCCC2)nc(C(N)=O)c1-c1ccc(F)c(Cl)c1
1231,CCC1=C(c2cc(Cl)cc(Cl)c2)C(=O)N2CCCC12Cc1ccc(Br)cc1
1230,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
468,CC1CN(C(=O)C(=O)c2c[nH]c3cccc(F)c23)CC(C)N1C(=O)c1ccccc1
1197,CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCCC3CO)c2)cc1C(F)(F)F
1227,CNc1ccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)cccc2n1
2320,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1
1219,CNC(=O)c1nc(-c2ccccc2)n(-c2ccc(F)c(Cl)c2)c1-c1cccc(Cl)c1
1218,CC(Oc1ccnc2ccccc12)C(=O)N1CCN(C(=O)c2ccccc2)CC1C
1217,COC(C)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1
1214,CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
1201,O=C(C=Cc1ccc(Sc2cccc(NC3CCOCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
43,O=C(C=Cc1ccc(Sc2ccccc2OCc2ccccn2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
1427,COc1ccc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
1307,C#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O
1314,CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(C(N)=O)CC3)ncn2)cc1C(F)(F)F
2289,CC(C)C(c1ccccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1390,CCCN1CCC(Nc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
1387,CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1cc2ccccc2[nH]1
1385,CC(C)CCC1NC(C(=O)N(C)C)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12
1383,O=S(=O)(c1cc(Cl)cc(Cl)c1)N(CCO)Cc1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1
2291,CCCC(c1ccccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2288,CC(c1ccccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1379,CNC(C)C(=O)NC(C(=O)N1CCC2CCC(NC(=O)c3ccc(F)c4ccccc34)C21)C(C)(C)C
1377,CC(C)(C)CC1NC(C(=O)NCC(=O)O)C(c2ccc(F)c(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12
2292,CCC(c1cccc(C)n1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2293,CCC(c1cccc(Cl)n1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1373,CNC(=O)c1cc(OC)c(OC(C)C(=O)N2CCN(c3nccc4cnccc34)CC2C)cn1
1372,N#Cc1ccc(COC2CC3C(=O)N(c4cc(Cl)cc(Cl)c4)C(=O)N3C2)cc1
1371,CNC(C)C(=O)NC(CO)C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O
1378,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cccc(F)c12
1370,COc1ccc(Br)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12
2287,CCC(c1cccnc1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2285,CCC(c1ncccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1424,O=C(C=Cc1ccc(Sc2cccc(OC3CCCCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
1423,O=C1C2CC(OCc3ccc(Br)cc3)CN2C(=O)N1c1cc(Cl)cc(Cl)c1
359,CCCCN(CCCC)C(=O)c1cc(C)n(-c2cccc(C)c2C(=O)N2Cc3ccccc3CC2CN)n1
1420,N#Cc1ccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c2c1
1417,COCCOCCN1C(=O)C(c2ccc(Cl)cc2)N(C(C)c2ccc(Cl)nc2N)C(=O)c2cc(I)ccc21
1415,O=C(C=Cc1ccc(Sc2cccc(NC3CCS(=O)(=O)CC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
2286,CCC(c1ccncc1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1413,CC(C)(C)CC1NC(C(=O)NCCC(O)C(=O)O)C(c2ccc(F)c(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12
1411,CNC(C)C(=O)NC(COC)C(=O)N1CCC2C1C(c1c[nH]c3ccc(F)cc13)CN2C(C)=O
1410,CC(c1ccc(Cl)cc1)N1C(=O)C=C(c2ccccc2Br)N(CCCCC(=O)O)C(=O)C1c1ccc(Cl)cc1
1409,O=C(NCCCO)c1cc(Cl)c(O)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2cccc(-c3ccc(Cl)cc3)c2)c1
2283,CCC(c1nccs1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1406,CCC(NC)C(=O)NC1C(=O)N2C(CCC1CO)CCC2C(=O)NC(c1ccccc1)c1ccccc1
2284,CCC(c1ccccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1412,CC(C)CC1C(=O)N(C(Cc2ccc3ccccc3c2)C(N)=O)CCC(C)N1C(=O)Cc1ccncc1
1308,CNC(=O)c1ccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)cccc2n1
2295,CCC(c1ccc(C)cn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1364,COc1ccc(Cl)cc1-c1c(C#N)nc(-c2cccc(C)c2)n1-c1cc(Cl)ccc1C
1330,Cn1nc(-c2cccc(Cl)c2Cl)cc1C1CCN(C(=O)CNC(=O)C(NC(=N)N)C2CCCCC2)CC1
1329,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12
139,O=C(O)C1CCC(Oc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
1327,CCN1CCC(Nc2cccc(Sc3ccc(C=CC(=O)N4CCOCC4)c(C(F)(F)F)c3C(F)(F)F)c2)CC1
1326,O=C(C=Cc1ccc(Sc2ccccc2OC2CCSCC2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
62,CNc1nc(NCc2ccc(-c3ccccc3C(=O)OC)cc2)c2ccccc2n1
2299,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(c2ccccc2)C1=O
61,CN(C)CCCC(O)(c1ccccc1)c1ccc(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc1
2302,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
1321,CC(C)c1ccccc1Sc1ccc(C2CC2C(=O)N2CCCC(C(=O)O)C2)c(Cl)c1Cl
1319,Cc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12
1318,COc1ccccc1Sc1ccc(-c2ccnc(N3CCC(N(C)C(C)=O)C3)c2)cc1C(F)(F)F
2303,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
1316,CC1CCC(Oc2ccccc2Sc2ccc(C=CC(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)CC1
1323,CCC(NC)C(=O)NC1CCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O
1365,O=C1Nc2cc(Cl)ccc2C1(Cc1cccc(Cl)c1)Nc1ccc(Br)cc1F
1333,CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCCC(C(=O)O)C3)c2)cc1C(F)(F)F
1339,O=C1Nc2ccc(I)cc2C(=O)N(C(C(=O)O)c2ccccc2Cl)C1c1ccc(Cl)cc1
455,CNC(C)C(=O)NC(C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O)C(C)O
1360,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2c(C)cccc2n1
1359,O=C1C2CC(Oc3ccc(Br)cc3)CN2C(=O)N1c1cc(Cl)cc(Cl)c1
2296,CCC(c1cc(C)ccn1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1357,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)coc2c1
1353,COc1ccccc1Sc1ccc(-c2ccnc(N3CCC(NC(C)=O)C3)c2)cc1C(F)(F)F
1338,CNC(C)C(=O)NC(C(=O)N1CCCC1c1nc(-c2coc3ccccc23)cs1)C(C)(C)C
1352,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cc(F)c(Br)c(F)c12
1349,CCc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N(C)C)nc2c1
1344,CCC(N)C(=O)NC1C(=O)N2C(CCC1CN(C)CC)CCC2C(=O)NC(c1ccccc1)c1ccccc1
2298,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(c2ccccn2)C1=O
1342,CCCNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2ccc(C)cc2n1
1341,O=C(C=Cc1ccc(Sc2cccc(NC3CCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1
1340,CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(O)CC3)c2)cc1C(F)(F)F
2297,CCC(c1ncccc1C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2222,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C(C(=O)OCc1ccccc1)=C(C)N2
346,COc1cccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c12
1688,O=C(NN=Cc1c(O)ccc2ccccc12)c1n[nH]c2c1CCC2
105,CNC(=O)c1nccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)ccc(F)c12
